Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
2020-04-22;Canberra;7.0;19.26;0.0;;;ONO;8.7;NO;E;5.7;1.5;51;78;1018;1020;0;43;17.77;9.97;No;No
2020-04-23;Canberra;2.88;18.46;0.3;;;ONO;7.7;NO;N;7.7;2.1;61;76;1018;1018;93;75;16.59;12.74;No;No
2020-04-24;Canberra;8.88;20.77;0.3;;;ONO;7.2;NNO;ESE;5.1;2.1;56;88;1019;1022;3;25;19.38;10.1;No;No
2020-04-25;Canberra;4.75;20.06;0.55;;;N;8.2;NO;N;5.7;2.1;63;90;1018;1019;83;100;17.9;10.63;No;Yes
2020-04-26;Canberra;9.9;15.63;3.09;;;NNO;8.7;NO;N;5.7;4.1;80;92;1016;1021;40;94;14.87;11.09;Yes;No
2020-04-27;Canberra;8.6;17.6;0.25;;;N;4.6;N;ESE;2.1;0.5;58;89;1023;1026;1;100;16.82;9.68;No;No
2020-04-28;Canberra;6.28;20.77;0.9;;;NNO;5.7;NO;NO;3.6;2.6;68;83;1019;1017;100;96;19.72;15.4;No;Yes
2020-04-29;Canberra;12.81;15.39;42.96;;;N;10.8;N;N;10.3;9.8;89;92;1010;1008;100;100;16.31;15.34;Yes;Yes
2020-04-30;Canberra;5.99;13.93;46.19;;;NNO;9.8;ONO;NNO;7.2;7.7;77;90;1006;1009;95;75;8.46;6.46;Yes;Yes
2020-05-01;Canberra;4.4;7.35;15.53;;;NNO;11.3;NO;NNO;9.83;8.2;91;92;1004;1004;100;75;6.46;5.88;Yes;Yes
2020-05-02;Canberra;5.32;7.99;3.39;;;NO;10.8;NO;ONO;9.3;5.36;76;81;1008;1012;75;83;7.99;7.43;Yes;No
2020-05-03;Canberra;1.93;13.65;0.0;;;O;5.7;N;NE;4.6;2.1;72;94;1021;1025;9;0;11.52;4.01;No;No
2020-05-04;Canberra;0.11;14.62;0.25;;;S;4.1;S;E;4.6;1.5;60;89;1027;1031;40;0;13.69;5.2;No;
2020-05-05;Canberra;2.1;16.77;1.02;;;SSE;3.1;N;N;2.6;0;60;92;1029;1032;1;0;15.57;4.76;Yes;
2020-05-06;Canberra;2.06;17.35;0.0;;;N;6.7;N;ESE;3.6;2.6;68;90;1026;1027;100;91;14.42;6.35;No;
2020-05-07;Canberra;3.31;17.97;0.0;;;NNO;9.8;NNO;N;7.2;4.1;72;87;1019;1018;53;100;16.72;12.59;No;No
2020-05-08;Canberra;9.66;19.21;0.15;;;N;9.8;NNO;O;7.7;4.6;65;78;1015;1015;26;75;17.88;13.78;No;Yes
2020-05-09;Canberra;8.17;14.83;8.9;;;N;10.8;ONO;ONO;7.7;8.2;81;70;1012;1016;40;92;12.05;8.72;Yes;No
2020-05-10;Canberra;1.01;10.8;0.0;;;O;9.3;NNO;E;5.7;1.5;64;87;1023;1027;37;6;8.7;1.65;No;No
2020-05-11;Canberra;-1.35;13.04;0.0;;;NNO;4.1;NNO;N;3.1;0;63;93;1028;1030;0;0;11.19;3.08;No;Yes
2020-05-12;Canberra;-0.44;13.26;1.27;;;NO;6.7;NNO;NE;5.7;2.6;61;87;1024;1025;94;100;11.11;5.14;Yes;No
2020-05-13;Canberra;4.22;14.14;0.0;;;N;4.6;NNO;E;4.1;2.1;68;88;1023;1026;75;22;11.78;4.64;No;No
2020-05-14;Canberra;3.93;13.51;0.0;;;E;5.1;ENE;E;2.6;2.1;63;83;1027;1031;40;75;11.96;6.67;No;No
2020-05-15;Canberra;1.58;13.8;0.0;;;SSE;3.1;ENE;SE;2.1;3.6;55;86;1030;1033;11;9;12.04;4.87;No;No
2020-05-16;Canberra;2.53;14.47;0.0;;;ESE;3.6;NNE;ENE;2.1;0.89;69;92;1031;1033;2;0;12.74;4.69;No;No
2020-05-17;Canberra;1.47;16.1;0.0;;;ENE;4.1;ENE;SSE;2.1;2.6;63;92;1031;1034;0;62;13.5;6.74;No;No
2020-05-18;Canberra;3.61;16.06;0.25;;;NE;4.6;ENE;N;3.1;0;73;91;1031;1031;40;100;14.2;9.61;No;Yes
2020-05-19;Canberra;3.14;16.64;2.17;;;NNO;5.7;NNE;ONO;2.6;2.1;76;91;1025;1023;100;100;14.73;10.91;Yes;Yes
2020-05-20;Canberra;6.58;14.22;1.4;;;NNO;9.3;NNO;NNO;7.2;4.6;79;86;1015;1015;75;100;14.1;11.55;Yes;No
2020-05-21;Canberra;6.02;12.65;0.75;;;S;8.7;O;S;3.1;7.7;65;73;1012;1014;40;100;10.07;8.22;No;Yes
2020-05-22;Canberra;4.76;11.61;4.55;;;SSO;7.7;SSO;O;5.7;4.1;69;88;1014;1013;100;100;10.35;7.8;Yes;Yes
2020-05-23;Canberra;6.59;10.44;6.73;;;S;8.7;ONO;S;3.58;7.7;89;80;1011;1013;100;100;9.94;8.74;Yes;No
2020-05-24;Canberra;6.16;13.44;0.0;;;S;12.3;S;SSE;7.7;6.2;65;83;1018;1019;27;100;10.63;6.88;No;No
2020-05-25;Canberra;5.92;12.89;0.0;;;S;9.8;S;S;6.7;5.1;75;78;1022;1025;100;66;11.12;8.57;No;
2020-05-26;Canberra;6.57;13.93;0.0;;;ESE;6.7;ESE;S;4.6;2.1;70;80;1024;1025;100;100;12.65;10.02;No;
2020-05-27;Canberra;4.06;13.74;0.0;;;NNE;3.6;N;E;2.6;2.6;79;93;1021;1022;89;79;12.06;7.05;No;No
2020-05-28;Canberra;4.54;15.83;0.3;;;NNO;4.6;N;N;3.6;0;70;93;1022;1026;18;10;12.9;5.08;No;No
2020-05-29;Canberra;2.04;14.41;0.0;;;N;3.6;N;SSE;3.1;0.5;77;94;1028;1029;0;40;12.05;3.08;No;Yes
2020-05-30;Canberra;2.06;14.91;2.84;;;NNO;7.2;N;E;4.1;2.1;74;94;1024;1023;0;75;12.46;4.16;Yes;No
2020-05-31;Canberra;5.21;15.27;0.85;;;NNO;9.3;NNO;NNO;5.7;6.2;63;76;1016;1013;100;100;13.41;10.91;No;Yes
2020-06-01;Canberra;3.59;10.86;5.79;;;NO;10.8;ONO;NO;5.36;5.7;89;88;1010;1014;75;43;6.56;4.09;Yes;No
2020-06-02;Canberra;0.35;11.01;0.0;;;NNO;7.2;NNO;NO;6.2;5.1;76;78;1019;1019;50;99;7.74;6.47;No;No
2020-06-03;Canberra;2.61;12.79;0.0;;;ONO;7.2;SSE;S;4.6;2.1;56;79;1028;1032;25;21;9.92;3.03;No;No
2020-06-04;Canberra;-1.04;12.43;0.0;;;S;3.6;N;N;3.1;0;61;90;1032;1033;0;0;9.69;0.85;No;No
2020-06-05;Canberra;-2.05;12.3;0.25;;;NO;4.1;N;E;3.6;1;64;92;1028;1029;6;0;9.35;0.32;No;No
2020-06-06;Canberra;-2.01;12.54;0.0;;;N;4.6;ONO;N;3.6;0;66;91;1024;1025;86;99;8.79;1.4;No;No
2020-06-07;Canberra;-0.29;10.77;0.25;;;NE;2.6;NE;N;0.45;2.1;77;93;1024;1028;96;40;9.06;2.94;No;No
2020-06-08;Canberra;-0.34;12.71;0.0;;;S;4.1;ENE;SE;3.6;4.1;65;92;1031;1034;0;1;10.31;2.29;No;No
2020-06-09;Canberra;1.14;12.25;0.0;;;SE;4.6;SSO;SSO;1.5;0.45;81;94;1032;1034;98;100;10.38;5.16;No;No
2020-06-10;Canberra;3.04;14.61;0.5;;;NO;2.6;O;N;0.5;1.5;80;94;1026;1027;97;100;12.39;6.5;No;Yes
2020-06-11;Canberra;5.15;13.21;1.91;;;NNO;3.1;O;E;2.6;2.1;87;92;1025;1027;86;40;10.22;6.98;Yes;No
2020-06-12;Canberra;2.94;13.44;0.25;;;S;3.6;NE;SSO;3.1;1;76;91;1025;1025;75;75;12.15;8.49;No;No
2020-06-13;Canberra;6.44;15.02;0.12;;;NO;5.1;N;N;2.1;0;82;93;1018;1016;40;40;13.05;9.12;No;Yes
2020-06-14;Canberra;6.34;12.0;27.94;;;N;10.3;ONO;NO;5.36;8.2;69;83;1019;1023;40;45;9.11;6.93;Yes;
2020-06-15;Canberra;5.64;12.57;0.0;;;NO;9.3;NNO;N;4.1;7.7;76;90;1023;1024;40;100;11.59;10.15;No;
2020-06-16;Canberra;7.32;13.92;0.0;;;ONO;9.8;ONO;NO;9.3;5.1;74;85;1024;1028;76;40;12.54;9.77;No;No
2020-06-17;Canberra;2.41;12.69;0.0;;;NNO;6.2;ENE;N;3.1;0;77;85;1035;1037;100;100;10.68;7.57;No;No
2020-06-18;Canberra;4.09;14.2;0.0;;;S;2.6;N;N;2.6;0;68;92;1034;1034;0;0;11.72;4.02;No;No
2020-06-19;Canberra;0.11;14.41;0.0;;;NNO;6.2;N;N;3.1;0;80;92;1027;1027;40;100;12.35;9.46;No;Yes
2020-06-20;Canberra;7.5;15.55;50.4;;;N;8.7;NO;ONO;6.2;2.1;89;95;1017;1017;100;75;11.91;9.92;Yes;Yes
2020-06-21;Canberra;3.95;10.33;39.5;;;O;7.7;O;N;4.02;3.6;87;95;1011;1012;100;40;7.31;4.59;Yes;Yes
2020-06-22;Canberra;2.85;9.51;1.27;;;NNO;7.2;NNO;N;6.2;5.1;78;89;1011;1012;40;99;7.07;4.93;Yes;No
2020-06-23;Canberra;3.83;9.98;0.0;;;ONO;7.2;NO;NO;5.7;4.02;79;88;1013;1016;77;96;7.79;5.36;No;No
2020-06-24;Canberra;3.91;13.75;0.0;;;S;5.7;NO;NNO;4.92;2.6;83;96;1018;1019;100;100;10.34;7.6;No;No
2020-06-25;Canberra;2.35;11.59;0.0;;;ONO;7.7;NO;SE;3.1;3.1;75;91;1021;1023;52;38;9.21;2.95;No;Yes
2020-06-26;Canberra;-0.7;11.33;1.62;;;SE;3.1;NO;E;4.6;1.5;75;94;1026;1028;1;3;8.87;2.1;Yes;No
2020-06-27;Canberra;0.61;10.81;0.25;;;S;2.6;ESE;SE;2.6;2.1;71;86;1028;1030;65;92;8.52;4.17;No;No
2020-06-28;Canberra;-0.76;11.72;0.25;;;ESE;2.6;N;SSE;2.6;2.1;62;83;1028;1028;9;100;9.94;5.12;No;No
2020-06-29;Canberra;1.35;10.89;0.0;;;ESE;4.6;N;ENE;0;2.24;76;92;1027;1027;100;75;10.39;6.9;No;Yes
2020-06-30;Canberra;1.3;12.55;1.62;;;NNO;7.7;N;ESE;4.1;1.5;72;93;1022;1024;40;43;10.59;3.44;Yes;No
2020-07-01;Canberra;2.71;14.31;0.25;;;NNO;8.2;NNO;N;3.1;2.6;73;90;1019;1018;40;75;11.93;6.99;No;Yes
2020-07-02;Canberra;4.31;12.82;4.89;;;NO;11.3;NO;N;5.7;4.1;73;87;1016;1020;16;28;9.82;4.36;Yes;No
2020-07-03;Canberra;2.18;10.44;0.25;;;ONO;8.7;NNO;NNO;5.1;7.7;69;87;1021;1019;69;100;7.31;6.16;No;No
2020-07-04;Canberra;0.92;10.04;0.5;;;NNO;8.2;ONO;NO;5.7;4.6;69;84;1021;1022;65;99;8.46;4.81;No;
2020-07-05;Canberra;0.72;12.13;0.0;;;NNO;6.7;NNO;SSE;3.6;1;77;94;1023;1028;12;70;9.63;2.51;No;
2020-07-06;Canberra;2.28;8.22;1.2;;;O;5.1;ONO;SE;3.1;2.6;90;93;1030;1030;75;100;6.32;4.29;Yes;No
2020-07-07;Canberra;0.17;12.66;0.6;;;S;4.6;E;N;4.6;0;68;92;1030;1031;100;47;11.25;3.02;No;Yes
2020-07-08;Canberra;-0.23;11.36;1.02;;;N;2.6;S;NNE;2.6;1.5;75;94;1030;1032;23;7;10.06;2.52;Yes;Yes
2020-07-09;Canberra;0.84;13.29;1.15;;;NNO;4.6;N;N;3.1;1;67;92;1029;1030;100;100;10.78;3.8;Yes;No
2020-07-10;Canberra;2.26;13.93;0.0;;;N;3.6;NNO;SSE;2.6;2.6;67;92;1024;1024;40;100;11.44;4.57;No;Yes
2020-07-11;Canberra;2.3;7.95;15.68;;;SSO;3.1;N;N;0;0;93;95;1016;1017;100;100;8.12;3.44;Yes;Yes
2020-07-12;Canberra;3.35;10.56;5.22;;;S;3.6;SSE;SSE;3.1;3.6;85;94;1017;1019;100;100;10.04;6.3;Yes;Yes
2020-07-13;Canberra;4.69;10.29;5.1;;;S;6.7;SSO;SSE;6.7;5.7;80;85;1019;1022;100;99;9.08;6.35;Yes;Yes
2020-07-14;Canberra;5.9;12.17;1.68;;;S;11.3;S;S;6.7;6.7;71;83;1023;1024;75;100;10.9;6.3;Yes;No
2020-07-15;Canberra;3.93;11.73;0.0;;;S;9.3;S;OSO;4.6;0.5;62;88;1020;1022;100;75;10.75;4.52;No;No
2020-07-16;Canberra;1.24;11.94;0.25;;;S;7.7;S;S;4.6;5.7;66;80;1020;1020;100;100;10.28;6.31;No;No
2020-07-17;Canberra;0.4;12.83;0.0;;;S;5.7;O;ESE;1.5;2.6;62;93;1022;1024;1;3;12.11;2.95;No;No
2020-07-18;Canberra;0.87;11.97;0.0;;;N;5.1;NNO;N;3.6;4.6;80;92;1020;1020;95;85;9.86;4.64;No;No
2020-07-19;Canberra;3.41;12.82;0.25;;;NO;10.3;NNO;NO;8.2;7.15;66;75;1015;1016;8;100;10.7;8.16;No;No
2020-07-20;Canberra;2.67;11.91;0.0;;;ONO;10.3;ONO;NNE;6.7;2.6;66;86;1021;1025;9;25;8.32;3.13;No;No
2020-07-21;Canberra;-1.68;12.54;0.0;;;S;5.7;O;N;3.6;0;60;90;1028;1030;0;16;10.97;1.33;No;No
2020-07-22;Canberra;-1.4;13.23;0.25;;;NNO;5.7;N;SE;3.1;3.6;61;92;1025;1028;2;8;11.05;2.35;No;No
2020-07-23;Canberra;-1.62;11.15;0.0;;;NNO;3.1;NO;SSO;3.1;0.89;67;93;1026;1029;0;0;9.94;-0.14;No;No
2020-07-24;Canberra;-0.68;13.31;0.25;;;N;5.1;NNO;SE;3.1;2.1;61;92;1026;1028;90;87;11.36;1.69;No;
2020-07-25;Canberra;-0.19;14.19;1.66;;;E;5.7;ESE;ESE;3.6;2.1;73;93;1024;1024;100;75;12.63;9.53;Yes;
2020-07-26;Canberra;8.62;10.96;14.54;;;S;4.1;SSE;S;4.6;5.7;94;94;1015;1013;100;75;11.33;10.08;Yes;Yes
2020-07-27;Canberra;9.42;11.12;10.18;;;S;13.9;S;S;8.2;12.9;77;78;1007;1008;100;100;10.53;10.42;Yes;No
2020-07-28;Canberra;7.63;14.89;0.0;;;S;10.8;S;S;5.1;2.6;66;82;1014;1017;40;25;13.47;7.96;No;No
2020-07-29;Canberra;3.32;14.53;0.0;;;N;4.6;NNO;NNO;3.6;2.24;73;94;1017;1022;8;4;12.87;5;No;Yes
2020-07-30;Canberra;3.32;13.7;1.27;;;SSO;5.1;S;OSO;3.6;0.45;63;88;1025;1030;18;5;11.76;3.39;Yes;No
2020-07-31;Canberra;-0.97;12.6;0.0;;;NNO;4.1;NNO;NO;4.1;0.45;69;93;1027;1029;0;98;11.04;2.79;No;Yes
2020-08-01;Canberra;-0.02;12.32;1.27;;;NO;4.6;NNO;N;4.6;0;74;93;1025;1028;12;59;10.65;2.04;Yes;No
2020-08-02;Canberra;0.18;10.88;0.85;;;OSO;3.1;ONO;ESE;3.6;1.5;80;94;1024;1025;74;58;9.48;1.34;No;No
2020-08-03;Canberra;-0.35;12.81;0.25;;;N;6.7;N;NNE;7.2;2.6;67;85;1017;1016;97;99;11.64;5.91;No;No
2020-08-04;Canberra;1.03;10.37;0.25;;;NO;10.3;ONO;NNE;6.7;4.1;50;76;1012;1015;59;75;7.25;1.44;No;No
2020-08-05;Canberra;0.46;8.19;0.0;;;NO;10.3;ONO;NO;8.8;6.2;60;76;1015;1018;46;0;6.35;4.01;No;No
2020-08-06;Canberra;-2.88;9.8;0.0;;;NO;6.7;N;E;0;2.1;50;78;1020;1024;99;100;9.61;3.42;No;Yes
2020-08-07;Canberra;2.15;6.82;47.29;;;SSE;4.6;SE;S;4.1;3.6;91;95;1017;1018;100;100;7.25;7.42;Yes;Yes
2020-08-08;Canberra;6.93;9.89;88.12;;;SE;5.1;NE;S;3.6;2.6;93;96;1014;1014;100;75;9.11;7.39;Yes;Yes
2020-08-09;Canberra;6.27;9.99;69.94;;;S;9.3;SSE;S;5.7;6.7;86;84;1013;1016;100;100;9.34;8.22;Yes;No
2020-08-10;Canberra;2.14;11.8;0.3;;;S;9.8;ESE;N;5.7;0;65;87;1021;1023;75;0;9.89;2.43;No;Yes
2020-08-11;Canberra;-1.87;10.83;2.29;;;NO;4.6;NO;ESE;4.1;2.1;72;93;1019;1019;95;100;9.39;3.91;Yes;Yes
2020-08-12;Canberra;0.86;11.28;2.51;;;NNO;6.2;N;N;2.1;0;86;94;1013;1014;100;100;10.64;7.19;Yes;No
2020-08-13;Canberra;5.28;15.47;0.8;;;NNO;6.2;N;N;6.7;0;69;93;1014;1018;21;75;14.54;6.47;No;
2020-08-14;Canberra;3.84;14.28;10.84;;;SE;3.1;N;O;0;1.5;84;95;1013;1013;100;100;12.77;9.31;Yes;
2020-08-15;Canberra;7.12;10.16;19.94;;;S;5.7;ONO;ONO;3.58;4.47;95;93;1008;1009;75;100;9.76;8.72;Yes;No
2020-08-16;Canberra;7.09;13.16;0.0;;;ONO;8.7;NO;NNO;5.1;5.7;77;85;1007;1009;48;91;10.19;8.99;No;No
2020-08-17;Canberra;6.11;12.18;0.0;;;NNO;8.2;ONO;NNO;7.7;5.1;66;81;1009;1009;72;40;10.29;7.12;No;Yes
2020-08-18;Canberra;5.29;12.23;8.78;;;NNO;8.7;NO;NNO;7.2;3.6;76;90;1001;1000;100;4;11.88;7.9;Yes;Yes
2020-08-19;Canberra;5.08;10.0;36.04;;;NNO;13.4;NNO;NO;6.7;8.8;90;88;993;997;75;75;5.85;6.34;Yes;Yes
2020-08-20;Canberra;5.4;8.94;3.56;;;NO;9.8;NO;NNO;5.81;6.7;79;88;1006;1008;40;100;8.12;6.21;Yes;Yes
2020-08-21;Canberra;3.42;8.84;29.9;;;NNO;11.3;NNO;NO;6.26;7.7;90;87;1004;1006;75;40;6.74;4.09;Yes;Yes
2020-08-22;Canberra;2.15;5.35;14.52;;;ONO;11.3;ONO;NO;6.26;8.2;82;89;1005;1005;100;40;5.2;3.53;Yes;Yes
2020-08-23;Canberra;2.38;8.91;1.1;;;ONO;9.8;ONO;ONO;6.2;4.02;77;79;1011;1015;40;78;7.03;4.7;Yes;No
2020-08-24;Canberra;0.36;9.65;0.0;;;N;8.7;N;NE;7.7;3.1;65;86;1021;1026;11;75;8.33;1.8;No;Yes
2020-08-25;Canberra;-1.48;11.04;6.87;;;NNO;5.7;NNO;ESE;4.6;2.6;62;90;1028;1030;16;0;10.14;1.64;Yes;No
2020-08-26;Canberra;-2.17;12.68;0.25;;;N;6.7;NO;N;5.36;3.1;64;89;1028;1029;0;1;11.35;3.05;No;Yes
2020-08-27;Canberra;-1.57;13.96;1.02;;;ONO;8.7;NNO;N;7.2;5.1;67;79;1023;1019;100;75;10.89;7.62;Yes;No
2020-08-28;Canberra;2.86;12.25;0.0;;;NO;9.8;N;NE;6.7;2.1;64;91;1027;1031;8;2;11.58;3.44;No;No
2020-08-29;Canberra;-0.7;17.42;0.0;;;NO;6.2;N;N;5.1;1.5;49;84;1027;1029;0;0;16.43;4.26;No;No
2020-08-30;Canberra;0.56;17.29;0.0;;;NNO;10.3;NNO;N;7.7;6.2;54;86;1020;1018;28;49;16.78;10.52;No;No
2020-08-31;Canberra;5.95;13.7;0.0;;;NNO;8.7;N;SE;5.1;2.6;65;84;1020;1024;54;100;11.98;7.52;No;No
2020-09-01;Canberra;3.54;14.2;0.0;;;N;6.2;N;N;4.6;0;60;92;1020;1022;64;100;13.39;4.45;No;No
2020-09-02;Canberra;1.85;17.06;0.0;;;NNO;10.3;NNO;S;6.7;1.5;51;86;1017;1018;2;0;17.01;7.73;No;
2020-09-03;Canberra;5.47;19.01;1.0;;;NNO;10.8;NNO;NNO;8.8;5.7;60;86;1016;1016;75;40;17.28;10.85;No;
2020-09-04;Canberra;7.19;17.27;0.3;;;ONO;6.7;ONO;N;4.6;1.5;51;85;1016;1017;100;75;15.35;6.61;No;No
2020-09-05;Canberra;4.7;15.55;0.0;;;N;8.7;NNO;NE;8.2;2.1;52;88;1020;1025;1;0;14.62;4.75;No;No
2020-09-06;Canberra;1.09;16.72;0.0;;;N;4.6;NNE;SE;4.1;0.5;52;86;1027;1029;5;19;16.55;6.46;No;No
2020-09-07;Canberra;2.41;19.33;0.0;;;NNO;7.2;NNO;N;5.1;0;61;92;1028;1030;1;0;18.92;8.25;No;No
2020-09-08;Canberra;6.46;20.36;0.71;;;NO;9.3;N;SSE;8.2;2.6;65;88;1025;1027;98;100;20.22;14.23;No;Yes
2020-09-09;Canberra;8.58;14.53;2.68;;;E;5.1;ENE;E;3.6;2.1;79;82;1027;1029;100;100;10.29;9.08;Yes;No
2020-09-10;Canberra;4.44;13.37;0.0;;;E;5.7;E;SSE;4.1;2.6;61;87;1029;1031;40;100;12.32;7.73;No;No
2020-09-11;Canberra;5.3;16.95;0.3;;;N;4.6;N;N;4.6;0;53;90;1028;1029;0;0;16.48;5.36;No;No
2020-09-12;Canberra;1.56;18.32;0.0;;;NNO;6.7;N;N;5.1;0;57;89;1025;1025;100;63;16.64;7.52;No;No
2020-09-13;Canberra;6.29;13.8;0.64;;;NO;9.3;NO;NNO;6.2;4.6;77;93;1022;1024;40;92;13.17;9.98;No;No
2020-09-14;Canberra;4.74;18.87;0.25;;;NNO;6.7;N;N;6.2;0;60;89;1024;1028;0;3;17.32;7.74;No;No
2020-09-15;Canberra;5.97;19.63;0.0;;;NNO;5.7;N;N;5.1;0;58;87;1026;1026;0;0;18.42;8.35;No;Yes
2020-09-16;Canberra;3.19;20.0;1.1;;;NNO;9.3;NO;ESE;5.36;2.1;49;83;1021;1022;65;45;18.8;9.46;Yes;Yes
2020-09-17;Canberra;7.47;22.6;1.43;;;NO;9.3;N;E;4.6;3.6;57;82;1021;1030;97;100;20.98;11.22;Yes;Yes
2020-09-18;Canberra;9.95;15.93;1.2;;;ENE;4.6;E;ENE;4.6;3.6;75;87;1028;1029;100;100;15.63;13.17;Yes;Yes
2020-09-19;Canberra;11.87;20.94;1.38;;;ENE;8.7;ENE;NE;5.1;6.7;67;81;1019;1017;100;75;19.2;15.35;Yes;Yes
2020-09-20;Canberra;11.91;17.1;41.05;;;N;7.7;NO;N;6.7;3.6;79;93;1011;1012;42;40;17.05;12.42;Yes;Yes
2020-09-21;Canberra;9.13;22.91;41.49;;;N;8.7;N;N;5.7;4.6;61;91;1006;1007;75;100;21.44;14.47;Yes;Yes
2020-09-22;Canberra;7.36;17.06;1.65;;;NO;11.8;ONO;NNO;8.8;5.1;57;65;1011;1015;30;6;15.77;9.21;Yes;
2020-09-23;Canberra;6.39;12.63;12.74;;;ONO;10.8;OSO;NNO;7.2;4.1;77;89;1013;1015;75;75;10.43;7.01;Yes;
2020-09-24;Canberra;5.15;11.33;4.2;;;ONO;8.2;ONO;NO;4.6;4.1;60;81;1013;1013;75;40;11.05;5.51;Yes;Yes
2020-09-25;Canberra;2.61;9.18;40.63;;;NNO;9.8;ONO;NNO;7.2;9.3;90;90;1003;1005;75;100;4.84;3.33;Yes;Yes
2020-09-26;Canberra;2.43;9.17;1.27;;;ONO;9.3;O;NO;7.7;5.7;65;77;1015;1019;40;100;8.76;5.83;Yes;No
2020-09-27;Canberra;3.82;13.03;0.0;;;NNO;5.7;NNO;N;5.1;0;62;87;1023;1027;40;27;12.05;5.03;No;No
2020-09-28;Canberra;-0.41;15.72;0.76;;;NNO;5.7;NNO;E;5.7;1.5;52;90;1025;1028;33;29;14.47;6.68;No;No
2020-09-29;Canberra;2.91;17.2;0.0;;;N;5.1;NO;SE;3.6;1.5;50;84;1021;1022;100;100;16.04;8.57;No;Yes
2020-09-30;Canberra;6.07;16.0;13.14;;;NNO;8.2;N;NNO;3.1;8.2;93;93;1012;1012;75;75;12.24;12.13;Yes;Yes
2020-10-01;Canberra;7.66;16.11;10.19;;;NNO;9.3;ONO;NNO;8.8;5.1;51;81;1018;1022;9;0;14.89;7.2;Yes;No
2020-10-02;Canberra;2.72;21.63;0.25;;;N;7.2;N;SO;5.7;0.45;47;88;1025;1027;0;0;19.17;8.84;No;No
2020-10-03;Canberra;4.8;23.74;0.0;;;NO;8.2;N;SE;5.1;0.5;39;81;1021;1023;0;36;21.77;10.49;No;No
2020-10-04;Canberra;7.38;25.0;0.0;;;NNO;8.2;NNO;ESE;6.7;3.6;53;80;1015;1018;82;12;23.21;13.52;No;No
2020-10-05;Canberra;9.22;23.64;0.35;;;NO;10.8;NNO;O;4.1;3.6;57;82;1018;1021;75;75;21.71;16.62;No;Yes
2020-10-06;Canberra;11.06;16.38;66.87;;;E;4.1;ESE;N;2.6;0;85;95;1021;1022;75;100;16.38;13.61;Yes;Yes
2020-10-07;Canberra;12.38;15.43;17.2;;;ENE;3.6;SSE;SE;0.5;2.1;95;95;1017;1015;100;75;16.17;14.42;Yes;Yes
2020-10-08;Canberra;10.49;17.45;37.01;;;NO;11.3;ONO;NO;8.8;7.2;65;77;1012;1013;75;40;15.13;10.88;Yes;No
2020-10-09;Canberra;8.96;12.9;0.0;;;NNO;9.3;NO;NO;6.2;4.6;74;82;1017;1021;40;5;12.1;7.83;No;No
2020-10-10;Canberra;5.88;17.54;0.0;;;ONO;9.3;ONO;E;5.1;1.5;51;86;1019;1021;100;28;16.49;8.08;No;No
2020-10-11;Canberra;4.46;20.5;0.0;;;ONO;8.2;ONO;E;5.7;2.6;47;89;1022;1023;78;75;19.11;11.38;No;No
2020-10-12;Canberra;10.71;21.75;0.0;;;NNO;7.2;N;N;7.7;2.1;46;85;1021;1023;0;3;20.74;10.15;No;
2020-10-13;Canberra;6.77;24.45;1.8;;;NNO;6.2;E;E;10.8;4.1;51;84;1021;1027;40;100;20.27;13.54;Yes;
2020-10-14;Canberra;11.85;21.5;0.0;;;ENE;5.7;N;E;3.6;2.1;59;86;1022;1023;73;100;20.79;13.83;No;Yes
2020-10-15;Canberra;10.43;24.72;1.5;;;NNO;8.2;NNO;SE;6.7;2.1;43;77;1013;1015;75;75;23.27;16.17;Yes;Yes
2020-10-16;Canberra;10.26;21.19;17.77;;;ENE;10.8;E;E;6.2;4.6;82;93;1016;1019;100;100;14.19;10.53;Yes;Yes
2020-10-17;Canberra;9.95;19.98;11.43;;;NNO;8.2;NNO;NNO;7.2;5.1;84;94;1011;1011;75;100;15.75;13.77;Yes;Yes
2020-10-18;Canberra;11.93;19.77;2.93;;;NNO;8.2;N;ENE;7.7;3.6;53;84;1012;1015;40;40;17.61;11.61;Yes;No
2020-10-19;Canberra;9.59;19.17;0.0;;;E;4.1;N;E;4.1;3.6;47;86;1014;1019;80;100;19.32;11.56;No;No
2020-10-20;Canberra;10.72;20.37;0.0;;;ONO;5.7;NNO;SE;4.1;2.6;47;90;1015;1018;13;18;20.62;11.57;No;No
2020-10-21;Canberra;10.15;22.65;0.0;;;NNO;7.7;ONO;N;4.1;0;55;85;1013;1015;100;100;20.58;13.66;No;No
2020-10-22;Canberra;10.38;23.78;0.0;;;N;5.7;N;S;4.6;0.45;50;90;1013;1015;82;98;22.24;14.59;No;Yes
2020-10-23;Canberra;11.29;25.51;10.47;;;NNO;6.7;NNO;O;5.1;3.6;49;95;1007;1009;88;75;23.27;16.38;Yes;Yes
2020-10-24;Canberra;10.41;19.59;59.03;;;NNO;8.2;NNO;S;3.6;4.6;88;93;1002;1007;100;100;17.96;10;Yes;Yes
